d	s	a	m_i
536	5	4784	0	0	0	0	0
537	5	4793	0	0	0	0	0
538	5	4796	0	0	0	0	0
539	5	4797	0	0	0	0	0
540	5	4814	0	0	0	0	0
541	5	4816	0	0	0	0	0
542	5	4822	0	0	0	0	0
543	5	4828	0	0	0	0	0
544	5	4831	0	0	0	0	0
545	5	4841	0	0	0	0	0
546	5	4846	0	0	0	0	0
547	5	4849	0	0	0	0	0
548	5	4852	0	0	0	0	0
549	5	4856	0	0	0	0	0
550	5	4857	0	0	0	0	0
551	5	4858	0	0	0	0	0
552	5	4861	0	0	0	0	0
553	5	4868	0	0	0	0	0
554	5	4874	0	0	0	0	0
555	5	4876	0	0	0	0	0
556	5	4881	0	0	0	0	0
557	5	4887	0	0	0	0	0
558	5	4888	0	0	0	0	0
559	5	4889	0	0	0	0	0
560	5	4894	0	0	0	0	0
561	5	4898	0	0	0	0	0
562	5	4909	0	0	0	0	0
563	5	4913	0	0	0	0	0
564	5	4917	0	0	0	0	0
565	5	4918	0	0	0	0	0
566	5	4927	0	0	0	0	0
567	5	4928	0	0	0	0	0
568	5	4936	0	0	0	0	0
569	5	4941	0	0	0	0	0
570	5	4942	0	0	0	0	0
571	5	4949	0	0	0	0	0
572	5	4954	0	0	0	0	0
573	5	4958	0	0	0	0	0
574	5	4961	0	0	0	0	0
575	5	4977	0	0	0	0	0
576	5	4982	0	0	0	0	0
577	5	4984	0	0	0	0	0
578	5	4988	0	0	0	0	0
579	5	4993	0	0	0	0	0
580	5	5002	0	0	0	0	0
581	5	5007	0	0	0	0	0
582	5	5023	0	0	0	0	0
583	5	5028	0	0	0	0	0
584	5	5029	0	0	0	0	0
585	5	5036	0	0	0	0	0
586	5	5043	0	0	0	0	0
587	5	5044	0	0	0	0	0
588	5	5049	0	0	0	0	0
589	5	5064	0	0	0	0	0
590	5	5068	0	0	0	0	0
591	5	5071	0	0	0	0	0
592	5	5072	0	0	0	0	0
593	5	5079	0	0	0	0	0
594	5	5083	0	0	0	0	0
595	5	5088	0	0	0	0	0
596	5	5091	0	0	0	0	0
597	5	5096	0	0	0	0	0
598	5	5097	0	0	0	0	0
599	5	5098	0	0	0	0	0
600	5	5101	0	0	0	0	0
601	5	5109	0	0	0	0	0
602	5	5116	0	0	0	0	0
603	5	5122	0	0	0	0	0
604	5	5124	0	0	0	0	0
605	5	5128	0	0	0	0	0
606	5	5131	0	0	0	0	0
607	5	5132	0	0	0	0	0
608	5	5133	0	0	0	0	0
609	5	5137	0	0	0	0	0
610	5	5144	0	0	0	0	0
611	5	5147	0	0	0	0	0
612	5	5157	0	0	0	0	0
613	5	5161	0	0	0	0	0
614	5	5163	0	0	0	0	0
615	5	5168	0	0	0	0	0
616	5	5174	0	0	0	0	0
617	5	5176	0	0	0	0	0
618	5	5191	0	0	0	0	0
619	5	5198	0	0	0	0	0
620	5	5203	0	0	0	0	0
621	5	5204	0	0	0	0	0
622	5	5212	0	0	0	0	0
623	5	5217	0	0	0	0	0
624	5	5218	0	0	0	0	0
625	5	5221	0	0	0	0	0
626	5	5227	0	0	0	0	0
627	5	5228	0	0	0	0	0
628	5	5244	0	0	0	0	0
629	5	5246	0	0	0	0	0
630	5	5251	0	0	0	0	0
631	5	5252	0	0	0	0	0
632	5	5267	0	0	0	0	0
633	5	5272	0	0	0	0	0
634	5	5277	0	0	0	0	0
635	5	5281	0	0	0	0	0
636	5	5287	0	0	0	0	0
637	5	5288	0	0	0	0	0
638	5	5289	0	0	0	0	0
639	5	5291	0	0	0	0	0
640	5	5296	0	0	0	0	0
641	5	5304	0	0	0	0	0
642	5	5308	0	0	0	0	0
643	5	5317	0	0	0	0	0
644	5	5321	0	0	0	0	0
645	5	5324	0	0	0	0	0
646	5	5331	0	0	0	0	0
647	5	5336	0	0	0	0	0
648	5	5342	0	0	0	0	0
649	5	5358	0	0	0	0	0
650	5	5361	0	0	0	0	0
651	5	5362	0	0	0	0	0
652	5	5368	0	0	0	0	0
653	5	5373	0	0	0	0	0
654	5	5374	0	0	0	0	0
655	5	5381	0	0	0	0	0
656	5	5389	0	0	0	0	0
657	5	5391	0	0	0	0	0
658	5	5392	0	0	0	0	0
659	5	5403	0	0	0	0	0
660	5	5407	0	0	0	0	0
661	5	5408	0	0	0	0	0
662	5	5409	0	0	0	0	0
663	5	5414	0	0	0	0	0
664	5	5417	0	0	0	0	0
665	5	5421	0	0	0	0	0
666	5	5427	0	0	0	0	0
667	5	5434	0	0	0	0	0
668	5	5444	0	0	0	0	0
669	5	5446	0	0	0	0	0
670	5	5449	0	0	0	0	0
671	5	5461	0	0	0	0	0
672	5	5469	0	0	0	0	0
673	5	5473	0	0	0	0	0
674	5	5478	0	0	0	0	0
675	5	5481	0	0	0	0	0
676	5	5482	0	0	0	0	0
677	5	5492	0	0	0	0	0
678	5	5498	0	0	0	0	0
679	5	5499	0	0	0	0	0
680	5	5504	0	0	0	0	0
681	5	5509	0	0	0	0	0
682	5	5511	0	0	0	0	0
683	5	5512	0	0	0	0	0
684	5	5513	0	0	0	0	0
685	5	5516	0	0	0	0	0
686	5	5522	0	0	0	0	0
687	5	5528	0	0	0	0	0
688	5	5531	0	0	0	0	0
689	5	5533	0	0	0	0	0
690	5	5537	0	0	0	0	0
691	5	5542	0	0	0	0	0
692	5	5551	0	0	0	0	0
693	5	5557	0	0	0	0	0
694	5	5564	0	0	0	0	0
695	5	5577	0	0	0	0	0
696	5	5578	0	0	0	0	0
697	5	5589	0	0	0	0	0
698	5	5593	0	0	0	0	0
699	5	5594	0	0	0	0	0
700	5	5596	0	0	0	0	0
701	5	5606	0	0	0	0	0
702	5	5612	0	0	0	0	0
703	5	5617	0	0	0	0	0
704	5	5618	0	0	0	0	0
705	5	5626	0	0	0	0	0
706	5	5631	0	0	0	0	0
707	5	5649	0	0	0	0	0
708	5	5652	0	0	0	0	0
709	5	5659	0	0	0	0	0
710	5	5664	0	0	0	0	0
711	5	5668	0	0	0	0	0
712	5	5671	0	0	0	0	0
713	5	5673	0	0	0	0	0
714	5	5674	0	0	0	0	0
715	5	5677	0	0	0	0	0
716	5	5679	0	0	0	0	0
717	5	5688	0	0	0	0	0
718	5	5692	0	0	0	0	0
719	5	5694	0	0	0	0	0
720	5	5697	0	0	0	0	0
721	5	5703	0	0	0	0	0
722	5	5707	0	0	0	0	0
723	5	5718	0	0	0	0	0
724	5	5721	0	0	0	0	0
725	5	5722	0	0	0	0	0
726	5	5737	0	0	0	0	0
727	5	5744	0	0	0	0	0
728	5	5746	0	0	0	0	0
729	5	5748	0	0	0	0	0
730	5	5752	0	0	0	0	0
731	5	5757	0	0	0	0	0
732	5	5761	0	0	0	0	0
733	5	5763	0	0	0	0	0
734	5	5764	0	0	0	0	0
735	5	5768	0	0	0	0	0
736	5	5771	0	0	0	0	0
737	5	5776	0	0	0	0	0
738	5	5779	0	0	0	0	0
739	5	5787	0	0	0	0	0
740	5	5792	0	0	0	0	0
741	5	5794	0	0	0	0	0
742	5	5798	0	0	0	0	0
743	5	5804	0	0	0	0	0
744	5	5808	0	0	0	0	0
745	5	5809	0	0	0	0	0
746	5	5811	0	0	0	0	0
747	5	5816	0	0	0	0	0
748	5	5833	0	0	0	0	0
749	5	5836	0	0	0	0	0
750	5	5841	0	0	0	0	0
751	5	5844	0	0	0	0	0
752	5	5853	0	0	0	0	0
753	5	5856	0	0	0	0	0
754	5	5862	0	0	0	0	0
755	5	5883	0	0	0	0	0
756	5	5887	0	0	0	0	0
757	5	5891	0	0	0	0	0
758	5	5893	0	0	0	0	0
759	5	5913	0	0	0	0	0
760	5	5917	0	0	0	0	0
761	5	5924	0	0	0	0	0
762	5	5929	0	0	0	0	0
763	5	5931	0	0	0	0	0
764	5	5932	0	0	0	0	0
765	5	5934	0	0	0	0	0
766	5	5937	0	0	0	0	0
767	5	5941	0	0	0	0	0
768	5	5948	0	0	0	0	0
